call_id,primary_call_reason,Primary_call_reason2
7342524801,ETC,ETC
908391287,Digital Support,Digital Support
3969646695,Post Flight,Post Flight
5743815686,Voluntary Change,Voluntary Change
1270242126,Seating,Seating
5836823097,IRROPS,IRROPS
5351266189,Mileage Plus,Mileage Plus
9144618007,Booking,Booking
9251230812,Products & Services,Products & Services
7822671789,ETC,ETC
8385490776,Other Topics,Other Topics
4849301751,Voluntary Change,Voluntary Change
6995910939,Seating,Seating
4932112557,IRROPS,IRROPS
2970796055,IRROPS,IRROPS
3721079400,Post Flight,Post Flight
2676629829,Baggage,Baggage
6359341549,Mileage Plus,Mileage Plus
8215993859,IRROPS,IRROPS
4882354872,Mileage Plus,Mileage Plus
392154533,IRROPS,IRROPS
5276612861,Mileage Plus,Mileage Plus
927915219,Communications,Communications
4562329412,Voluntary Change,Voluntary Change
8940872451,IRROPS,IRROPS
4205541911,Seating,Seating
5435283604,Check In,Check In
5573040821,Voluntary Change,Voluntary Change
7953529401,Booking,Booking
868253009,Seating,Seating
1440421508,IRROPS,IRROPS
1682270752,Voluntary Change,Voluntary Change
9841147168,IRROPS,IRROPS
9481261362,Check In,Check In
8027407328,Seating,Seating
3464365104,Seating,Seating
7928416794,IRROPS,IRROPS
5335220645,Schedule Change,Schedule Change
3656762787,Booking,Booking
1394910785,Seating,Seating
3075266772,Mileage Plus,Mileage Plus
3165270101,IRROPS,IRROPS
3266957800,Post Flight,Post Flight
4067878075,Communications,Communications
3772272309,Voluntary Change,Voluntary Change
6585776907,Seating,Seating
9822239509,Products & Services,Products & Services
9854679209,IRROPS,IRROPS
8207714100,Digital Support,Digital Support
9778541065,Post Flight,Post Flight
6933406238,Mileage Plus,Mileage Plus
4246478860,Checkout,Checkout
2760559814,Booking,Booking
5006732193,Post Flight,Post Flight
3086860252,IRROPS,IRROPS
6059251344,Disability,Disability
7163364194,Disability,Disability
2278461607,Upgrade,Upgrade
1066265972,Seating,Seating
6923818548,Communications,Communications
4157355279,Voluntary Change,Voluntary Change
4361052681,Seating,Seating
6285318324,Baggage,Baggage
8453246785,Baggage,Baggage
4040152073,Mileage Plus,Mileage Plus
2517590101,IRROPS,IRROPS
5111311323,Post Flight,Post Flight
2006430349,Seating,Seating
8960093525,IRROPS,IRROPS
8084254092,IRROPS,IRROPS
7953126563,IRROPS,IRROPS
1299966417,Booking,Booking
2846447181,IRROPS,IRROPS
3440458662,Mileage Plus,Mileage Plus
8064863376,Post Flight,Post Flight
3951843615,IRROPS,IRROPS
9827168626,Upgrade,Upgrade
5838827560,Products & Services,Products & Services
4227448370,Products & Services,Products & Services
4630035882,Voluntary Change,Voluntary Change
7884073798,Seating,Seating
8204505800,Voluntary Change,Voluntary Change
4761297056,Voluntary Change,Voluntary Change
2624478900,Seating,Seating
2625117542,Post Flight,Post Flight
3005180957,Seating,Seating
5267194853,Products & Services,Products & Services
6508934134,Mileage Plus,Mileage Plus
8290323770,Baggage  ,Baggage
2192639965,Seating,Seating
1616713728,Voluntary Change,Voluntary Change
6327587777,Other Topics,Other Topics
1852097840,Digital Support,Digital Support
8068789946,Mileage Plus,Mileage Plus
6011103743,Communications,Communications
631604532,Upgrade,Upgrade
9309893676,Baggage,Baggage
1539494918,IRROPS,IRROPS
7056304563,Voluntary Change,Voluntary Change
6680051356,Checkout,Checkout
4682250588,Products & Services,Products & Services
4877160061,Voluntary Change,Voluntary Change
6851237628,Digital Support,Digital Support
8574839423,Digital Support,Digital Support
2706970359,Voluntary Cancel,Voluntary Cancel
8047489192,Communications,Communications
9566644066,IRROPS,IRROPS
2396588444,Check In,Check In
8415625412,Post Flight,Post Flight
1686109057,Communications,Communications
4865811492,Check In,Check In
7445531971,Communications,Communications
557808080,Post Flight,Post Flight
3363602803,Upgrade,Upgrade
7473706573,Seating,Seating
8673678984,Check In,Check In
4561982356,Voluntary Change,Voluntary Change
3392162138,Mileage Plus,Mileage Plus
738595003,Voluntary Cancel,Voluntary Cancel
1543871655,Baggage,Baggage
4489082139,Seating,Seating
4500166302,Voluntary Change,Voluntary Change
1901735724,Communications,Communications
6574872094,Booking,Booking
4597233909,Voluntary Change,Voluntary Change
7007685577,IRROPS,IRROPS
9003065134,Check In,Check In
7944071939,Voluntary Change,Voluntary Change
3395444097,Baggage,Baggage
6514644418,IRROPS,IRROPS
343957906,Voluntary Change,Voluntary Change
5769187575,IRROPS,IRROPS
8821143975,Voluntary Change,Voluntary Change
5902294172,Booking,Booking
6322599281,Voluntary Change,Voluntary Change
1500121836,Schedule Change,Schedule Change
2615185425,Seating,Seating
4594983895,IRROPS,IRROPS
949907646,Digital Support,Digital Support
2885511324,Voluntary Change,Voluntary Change
8655471761,Seating,Seating
8174833481,IRROPS,IRROPS
701577558,Traveler Updates,Traveler Updates
4626492065,Seating,Seating
5958853026,Upgrade,Upgrade
2444231855,Post Flight,Post Flight
2439531248,Other Topics,Other Topics
6881700814,IRROPS,IRROPS
8074924662,Voluntary Change,Voluntary Change
7489335708,Baggage,Baggage
4281290574,Voluntary Change,Voluntary Change
1947719030,Mileage Plus,Mileage Plus
3473127051,Check In,Check In
7550836516,Products & Services,Products & Services
3792214698,IRROPS,IRROPS
8908421468,Products & Services,Products & Services
796028146,Post Flight,Post Flight
7871346776,Mileage Plus,Mileage Plus
8083189310,Mileage Plus,Mileage Plus
4449988841,Voluntary Change,Voluntary Change
7896381576,IRROPS,IRROPS
9345145870,Voluntary Cancel,Voluntary Cancel
2313050721,Voluntary Change,Voluntary Change
5946542777,Voluntary Change,Voluntary Change
8411651775,Voluntary Cancel,Voluntary Cancel
9788446669,Voluntary Change,Voluntary Change
9483855339,Seating,Seating
9136143644,Products & Services,Products & Services
9422875625,Voluntary Change,Voluntary Change
191289680,Post Flight,Post Flight
7103204306,IRROPS,IRROPS
2816944292,Seating,Seating
1489592429,Products & Services,Products & Services
3827331011,Communications,Communications
4319961120,Post Flight,Post Flight
9274031028,Mileage Plus,Mileage Plus
6225198969,Seating,Seating
5377969853,Voluntary Cancel,Voluntary Cancel
8266858911,Baggage,Baggage
4768454245,IRROPS,IRROPS
4669531165,Products & Services,Products & Services
9411293127,Seating,Seating
8110620642,Schedule Change  ,Schedule Change
7681498593,Seating,Seating
4882553067,Post Flight,Post Flight
6992474897,Post Flight,Post Flight
2079328141,Seating,Seating
135141121,Booking,Booking
3008102632,Checkout,Checkout
6406082902,Seating,Seating
8719008324,Seating,Seating
510205396,Upgrade,Upgrade
1216810807,Schedule Change,Schedule Change
1792261080,Upgrade,Upgrade
3221014658,Seating,Seating
7388456805,Communications,Communications
2559215491,Voluntary Change,Voluntary Change
7649437641,Communications,Communications
7872302415,Voluntary Cancel,Voluntary Cancel
6353982453,Post Flight,Post Flight
5041305864,Voluntary Cancel,Voluntary Cancel
6728636230,IRROPS,IRROPS
3135385239,Mileage Plus,Mileage Plus
1019985296,IRROPS,IRROPS
4452878739,IRROPS,IRROPS
6498852259,Mileage Plus,Mileage Plus
7340677448,Traveler Updates,Traveler Updates
5572419774,Voluntary Change,Voluntary Change
1793426970,Booking,Booking
314922545,IRROPS,IRROPS
2175942952,IRROPS,IRROPS
9191857300,IRROPS,IRROPS
5783434328,Voluntary Change,Voluntary Change
5396046824,Mileage Plus,Mileage Plus
5968167753,IRROPS,IRROPS
4401974781,Communications,Communications
6816357057,Communications,Communications
8927648316,Voluntary Change,Voluntary Change
4294863244,Voluntary Change,Voluntary Change
5817861784,Post Flight,Post Flight
7517899249,Seating,Seating
7031003453,Voluntary Change,Voluntary Change
9534968731,Schedule Change,Schedule Change
6530891634,Post Flight,Post Flight
5045644881,Baggage  ,Baggage
7991592860,Seating,Seating
7251557326,IRROPS,IRROPS
3217633376,Post Flight  ,Post Flight
7328646423,Products & Services,Products & Services
7956509339,Traveler Updates,Traveler Updates
7585417797,Voluntary Cancel,Voluntary Cancel
71812609,IRROPS,IRROPS
2758031551,IRROPS,IRROPS
4953903230,Seating,Seating
5581048422,Baggage,Baggage
4437116898,Post Flight,Post Flight
2458689207,Upgrade,Upgrade
6490591134,Schedule Change,Schedule Change
4004844124,Products & Services,Products & Services
759471773,Mileage Plus,Mileage Plus
8515730553,Communications,Communications
2451797882,Seating,Seating
9108572438,Post Flight,Post Flight
9645979659,IRROPS,IRROPS
1766807641,Voluntary Change,Voluntary Change
7339110428,Voluntary Change,Voluntary Change
433235223,Schedule Change,Schedule Change
7793484113,Voluntary Cancel,Voluntary Cancel
3873090643,Mileage Plus,Mileage Plus
5753807150,Seating,Seating
3260448385,ETC,ETC
6347727992,IRROPS,IRROPS
5730816777,Schedule Change,Schedule Change
2704150378,IRROPS,IRROPS
4193494989,Seating,Seating
2408217671,Booking,Booking
8923671760,IRROPS,IRROPS
9525383438,Post Flight,Post Flight
5836119114,Booking,Booking
1122850491,Baggage,Baggage
9554345454,Voluntary Change,Voluntary Change
5148740051,IRROPS,IRROPS
3323122209,Baggage,Baggage
5877368150,Checkout,Checkout
4343561530,Voluntary Change,Voluntary Change
5667980105,Baggage,Baggage
3275897338,Post Flight,Post Flight
2367831963,Voluntary Change,Voluntary Change
7686089457,Voluntary Change,Voluntary Change
1850877057,IRROPS,IRROPS
190245678,Communications,Communications
4342233351,Mileage Plus,Mileage Plus
4272395705,Voluntary Change,Voluntary Change
9842354727,IRROPS,IRROPS
8874334679,Digital Support,Digital Support
4463118965,Digital Support,Digital Support
5285311694,Post Flight,Post Flight
8202977028,ETC,ETC
699237316,Communications,Communications
2409193015,Mileage Plus,Mileage Plus
4991384378,Products & Services,Products & Services
8163315783,Voluntary Change,Voluntary Change
9925982307,Voluntary Change,Voluntary Change
9168938487,Voluntary Cancel,Voluntary Cancel
3119071555,IRROPS,IRROPS
2953700195,Post Flight,Post Flight
4175629355,IRROPS,IRROPS
7931650028,Voluntary Change,Voluntary Change
8258425508,Voluntary Change,Voluntary Change
3454931139,IRROPS,IRROPS
3326277035,Products & Services,Products & Services
2351457495,Upgrade,Upgrade
5151689968,IRROPS,IRROPS
9574455070,Check In,Check In
1110535273,Mileage Plus,Mileage Plus
1482384850,Voluntary Change,Voluntary Change
9655187446,Products & Services,Products & Services
463248815,Voluntary Cancel,Voluntary Cancel
2348521138,Voluntary Change,Voluntary Change
4424157910,IRROPS,IRROPS
3634816978,Mileage Plus,Mileage Plus
3099216190,IRROPS,IRROPS
7617880313,Post Flight,Post Flight
7613577453,Baggage,Baggage
2002035358,Products & Services,Products & Services
1040555433,Seating,Seating
8761025375,Other Topics,Other Topics
5326176231,Booking,Booking
3020368678,Other Topics,Other Topics
7167919246,IRROPS,IRROPS
40850388,IRROPS,IRROPS
1710380846,Traveler Updates,Traveler Updates
2038803083,IRROPS,IRROPS
3428313846,Mileage Plus,Mileage Plus
4841935399,Products & Services,Products & Services
360971059,Products & Services,Products & Services
3518820013,Mileage Plus,Mileage Plus
9963919912,Upgrade,Upgrade
5417419461,Voluntary Change,Voluntary Change
2301539509,ETC,ETC
4499015424,Checkout,Checkout
3646698201,IRROPS,IRROPS
8567458007,Voluntary Change,Voluntary Change
146080880,Checkout,Checkout
8663881966,Products & Services,Products & Services
2088581194,Mileage Plus,Mileage Plus
5354355521,Other Topics,Other Topics
2987455291,Voluntary Change,Voluntary Change
3588564031,Schedule Change,Schedule Change
3534923045,Mileage Plus,Mileage Plus
5332261313,Mileage Plus,Mileage Plus
1621878755,IRROPS,IRROPS
2695163696,Communications,Communications
7861498460,Post Flight,Post Flight
1368976106,Seating,Seating
2358452581,Voluntary Change,Voluntary Change
7902265577,Products & Services,Products & Services
184862797,Seating,Seating
8281130254,IRROPS,IRROPS
7795248512,Checkout,Checkout
6348270349,Checkout,Checkout
195835540,ETC,ETC
5370568609,Checkout,Checkout
6980707824,Baggage,Baggage
1956999526,Schedule Change,Schedule Change
5769293443,Voluntary Change,Voluntary Change
666730695,IRROPS,IRROPS
6209663624,IRROPS,IRROPS
9862001898,Post Flight,Post Flight
5627545243,Products & Services,Products & Services
3563958129,Post Flight,Post Flight
1788960738,Post Flight,Post Flight
5817851657,IRROPS,IRROPS
4992386981,Products & Services,Products & Services
8600904180,Check In,Check In
5906311526,Voluntary Cancel,Voluntary Cancel
2734809567,IRROPS,IRROPS
9050667620,Baggage,Baggage
9099228054,ETC,ETC
822864573,Mileage Plus,Mileage Plus
8102340001,Check In,Check In
6257174868,IRROPS,IRROPS
9903912473,Voluntary Cancel,Voluntary Cancel
6267231719,IRROPS,IRROPS
3656577156,Seating,Seating
3665282294,Upgrade,Upgrade
7376174162,IRROPS,IRROPS
3749240010,Seating,Seating
492751307,Upgrade,Upgrade
8182114888,Traveler Updates,Traveler Updates
5178380728,Voluntary Change,Voluntary Change
5007256688,Upgrade,Upgrade
8288797114,Baggage,Baggage
7855557067,Baggage,Baggage
8690640493,Traveler Updates,Traveler Updates
9983329368,IRROPS,IRROPS
4304563754,Seating,Seating
9336573399,IRROPS,IRROPS
5069084098,Communications,Communications
2257300253,Baggage,Baggage
3309869794,Post Flight,Post Flight
1299102713,Upgrade,Upgrade
9704828394,Traveler Updates,Traveler Updates
1372043143,Booking,Booking
5369941221,Voluntary Cancel,Voluntary Cancel
9118180789,IRROPS,IRROPS
1052462908,Voluntary Change  ,Voluntary Change
5688549423,IRROPS,IRROPS
7009317622,Upgrade,Upgrade
4095595428,Upgrade,Upgrade
6062198640,IRROPS,IRROPS
2680155629,Products & Services,Products & Services
3422971733,Mileage Plus,Mileage Plus
4243491714,Upgrade,Upgrade
9781938151,IRROPS,IRROPS
2704404711,Products & Services,Products & Services
5809247600,Mileage Plus,Mileage Plus
2581341707,Mileage Plus,Mileage Plus
5915122663,IRROPS,IRROPS
606389991,Post Flight  ,Post Flight
9565664718,Voluntary Cancel,Voluntary Cancel
2991234611,Communications,Communications
3148568605,Upgrade,Upgrade
4874379894,IRROPS,IRROPS
5115105626,IRROPS,IRROPS
682058944,Mileage Plus,Mileage Plus
5728186356,Checkout,Checkout
9165778913,Products & Services,Products & Services
2150825870,Seating,Seating
993194770,Seating,Seating
9782132046,Products & Services,Products & Services
2100678081,IRROPS,IRROPS
4088715266,Products & Services,Products & Services
3524742669,IRROPS,IRROPS
9833297418,Mileage Plus,Mileage Plus
8118003281,Voluntary Change,Voluntary Change
4181734835,Seating,Seating
7621635958,IRROPS,IRROPS
5079065242,Upgrade,Upgrade
1997929260,Voluntary Change,Voluntary Change
2222743928,IRROPS,IRROPS
6759546608,IRROPS,IRROPS
7584864708,IRROPS,IRROPS
6370961860,Baggage,Baggage
5730089474,Upgrade,Upgrade
3674436580,Voluntary Change,Voluntary Change
6509601530,Communications,Communications
4955371113,IRROPS,IRROPS
3241735617,Products & Services,Products & Services
1447909433,IRROPS,IRROPS
7779616534,Baggage,Baggage
331894334,Mileage Plus,Mileage Plus
8125657563,Communications,Communications
263384880,Mileage Plus,Mileage Plus
3234281980,Schedule Change  ,Schedule Change
1468237354,IRROPS,IRROPS
3433574773,Check In,Check In
7201528191,IRROPS,IRROPS
48680526,Schedule Change,Schedule Change
6958010498,Post Flight,Post Flight
5029862727,Post Flight,Post Flight
9238978027,Voluntary Cancel,Voluntary Cancel
7346302051,Voluntary Change,Voluntary Change
9197373261,Seating,Seating
1187936029,IRROPS,IRROPS
6840751503,Post Flight,Post Flight
6323309703,Seating,Seating
6987658531,IRROPS,IRROPS
1235492019,Seating,Seating
9552457384,IRROPS,IRROPS
9825459574,Voluntary Change,Voluntary Change
3621118434,IRROPS  ,IRROPS
6356628281,Voluntary Change,Voluntary Change
4591083356,Seating,Seating
6166200285,Voluntary Change,Voluntary Change
409236994,Voluntary Change,Voluntary Change
4009120110,Voluntary Change,Voluntary Change
9036369065,Voluntary Change,Voluntary Change
9552650970,Post Flight,Post Flight
9960767164,Communications,Communications
